exec_time,errors
0.0015835762023925781,2
0.0014982223510742188,1
0.0020036697387695312,2
0.0011379718780517578,1
0.001461029052734375,1
0.0017735958099365234,1
0.001009225845336914,1
0.0012085437774658203,2
0.0015408992767333984,1
0.0010194778442382812,1
0.0014636516571044922,1
0.0013730525970458984,3
0.001308441162109375,1
0.0014955997467041016,3
0.0016281604766845703,1
0.0013003349304199219,2
0.0014739036560058594,4
0.0014009475708007812,2
0.0013477802276611328,1
0.00164794921875,2
0.0010371208190917969,2
0.0016324520111083984,1
0.0017244815826416016,1
0.0018672943115234375,2
0.001819610595703125,2
0.0012848377227783203,1
0.001607656478881836,1
0.0013146400451660156,1
0.0014910697937011719,1
0.0013720989227294922,4
0.0016503334045410156,2
0.0016868114471435547,3
0.001322031021118164,1
0.0017066001892089844,2
0.001636505126953125,2
0.001979351043701172,2
0.0015692710876464844,3
0.0012705326080322266,3
0.0011301040649414062,1
0.0015697479248046875,1
0.0009887218475341797,1
0.001123189926147461,2
0.0016603469848632812,2
0.0017397403717041016,2
0.0020170211791992188,3
0.0016994476318359375,2
0.0010101795196533203,1
0.0015079975128173828,2
0.0015482902526855469,2
0.0016951560974121094,1
