exec_time,errors
0.0008299350738525391,1
0.0010259151458740234,1
0.0006694793701171875,1
0.0008862018585205078,2
0.00064849853515625,1
0.0008692741394042969,2
0.0005328655242919922,1
0.0006704330444335938,1
0.0006608963012695312,2
0.0010862350463867188,3
0.0009686946868896484,2
0.0009326934814453125,2
0.001028299331665039,3
0.0006349086761474609,1
0.0005655288696289062,4
0.0006477832794189453,2
0.00046181678771972656,2
0.0007266998291015625,1
0.0004017353057861328,1
0.0020418167114257812,8
0.0007801055908203125,1
0.011209487915039062,90
0.0005741119384765625,1
0.0007200241088867188,2
0.0004992485046386719,2
0.000469207763671875,1
0.0005681514739990234,1
0.00057220458984375,1
0.0006256103515625,1
0.0007114410400390625,1
0.0022933483123779297,13
0.0006070137023925781,2
0.0005211830139160156,1
0.0005877017974853516,2
0.0008788108825683594,2
0.00048542022705078125,1
0.0005993843078613281,2
0.0005729198455810547,2
0.0006227493286132812,1
0.0004544258117675781,1
0.0006561279296875,1
0.00038886070251464844,1
0.0007503032684326172,3
0.0005466938018798828,2
0.0006384849548339844,2
0.0005943775177001953,3
0.0005018711090087891,2
0.0003693103790283203,1
0.0006067752838134766,1
0.00047969818115234375,1
