exec_time,errors
0.04774141311645508,4
0.04275155067443848,1
0.04954242706298828,4
0.04680585861206055,2
0.041399478912353516,5
0.05933570861816406,5
0.05814170837402344,6
0.04599499702453613,2
0.06677436828613281,4
0.04555249214172363,5
0.04157662391662598,5
0.04287099838256836,5
0.05015087127685547,5
0.06311154365539551,10
0.06450295448303223,7
0.05395936965942383,5
0.0478663444519043,6
0.03911995887756348,4
0.050972938537597656,7
0.05504322052001953,6
0.04946255683898926,9
0.04784417152404785,7
0.064666748046875,7
0.06170368194580078,4
0.05122995376586914,6
0.05100440979003906,3
0.03922224044799805,5
0.04541635513305664,6
0.0326540470123291,3
0.052184343338012695,11
0.04860043525695801,4
0.04111790657043457,4
0.029574155807495117,2
0.04147982597351074,4
0.050901174545288086,7
0.05460953712463379,2
0.0585331916809082,11
0.044606685638427734,4
0.050278663635253906,9
0.03856301307678223,8
0.03252243995666504,2
0.04555201530456543,7
0.04259777069091797,6
0.035059452056884766,3
0.044754981994628906,3
0.0382685661315918,2
0.05003237724304199,2
0.04534578323364258,4
0.04392218589782715,7
0.03592228889465332,2
