exec_time,errors
0.019861698150634766,5
0.016629934310913086,4
0.018051862716674805,3
0.01963520050048828,2
0.016428470611572266,1
0.01778388023376465,4
0.01822042465209961,2
0.016263723373413086,2
0.020964384078979492,5
0.01977396011352539,3
0.020123004913330078,4
0.016280651092529297,2
0.01729106903076172,3
0.020328521728515625,3
0.018694639205932617,2
0.020729780197143555,2
0.020127296447753906,4
0.02019333839416504,1
0.018089771270751953,3
0.02075481414794922,2
0.019370079040527344,2
0.022723913192749023,2
0.019275903701782227,3
0.01684117317199707,2
0.018103599548339844,3
0.017377376556396484,1
0.01407933235168457,1
0.014794588088989258,1
0.01848435401916504,2
0.01754903793334961,3
0.014925003051757812,2
0.01180887222290039,2
0.015238761901855469,1
0.016592979431152344,3
0.01468348503112793,2
0.016269445419311523,1
0.01951766014099121,3
0.017766714096069336,2
0.01890850067138672,4
0.015150308609008789,4
0.015435218811035156,3
0.018901348114013672,1
0.01840496063232422,4
0.018167734146118164,7
0.02141404151916504,2
0.021291494369506836,6
0.023625612258911133,5
0.016501188278198242,3
0.016852617263793945,4
0.018075942993164062,5
