exec_time,errors
0.03681349754333496,5
0.04106283187866211,4
0.03676295280456543,3
0.03909015655517578,4
0.03650069236755371,5
0.038787841796875,3
0.037818193435668945,3
0.035921335220336914,5
0.03730916976928711,4
0.040464162826538086,1
0.03571820259094238,6
0.03718996047973633,4
0.03470015525817871,1
0.04011178016662598,4
0.04232907295227051,4
0.04525160789489746,5
0.04144024848937988,11
0.039916276931762695,5
0.03559708595275879,4
0.04358339309692383,5
0.041205644607543945,2
0.043182373046875,1
0.05314898490905762,1
0.040618896484375,2
0.041213274002075195,2
0.03533196449279785,4
0.03511309623718262,6
0.03289222717285156,4
0.03780841827392578,4
0.043102264404296875,7
0.04363083839416504,7
0.047640085220336914,3
0.04759693145751953,4
0.04945826530456543,4
0.04738354682922363,3
0.04309439659118652,9
0.036124229431152344,2
0.04113483428955078,1
0.03171682357788086,1
0.032706499099731445,2
0.03627610206604004,4
0.04323530197143555,6
0.03538990020751953,3
0.04004216194152832,10
0.03719520568847656,5
0.03624606132507324,4
0.03203439712524414,3
0.03638482093811035,7
0.03945660591125488,5
0.03603959083557129,5
