exec_time,errors
0.01857161521911621,5
0.015470504760742188,4
0.017333269119262695,3
0.018512487411499023,2
0.015616416931152344,1
0.017433881759643555,4
0.017687320709228516,2
0.015295982360839844,2
0.019460439682006836,5
0.01639270782470703,3
0.01660323143005371,4
0.013419628143310547,2
0.015133142471313477,3
0.017515182495117188,3
0.015233755111694336,2
0.01614546775817871,2
0.014864206314086914,4
0.016783714294433594,1
0.01538705825805664,3
0.016599655151367188,2
0.01577615737915039,2
0.019509315490722656,2
0.017249345779418945,3
0.014907360076904297,2
0.01691746711730957,3
0.016959190368652344,1
0.013689994812011719,1
0.014373779296875,1
0.013578176498413086,2
0.01718878746032715,3
0.014975786209106445,2
0.011502981185913086,2
0.015055656433105469,1
0.017210006713867188,3
0.01485133171081543,2
0.016478300094604492,1
0.019306659698486328,3
0.01769876480102539,2
0.01893782615661621,4
0.016377925872802734,4
0.015486717224121094,3
0.0168302059173584,1
0.018402576446533203,4
0.01699209213256836,7
0.018436670303344727,2
0.017325401306152344,6
0.018940448760986328,5
0.016927003860473633,3
0.01791977882385254,4
0.019784212112426758,5
