exec_time,errors
0.0053102970123291016,2
0.004966020584106445,2
0.006613731384277344,3
0.005667686462402344,1
0.004469633102416992,1
0.005711555480957031,3
0.004720926284790039,2
0.006012439727783203,2
0.005532979965209961,2
0.005076885223388672,1
0.004702091217041016,3
0.0051538944244384766,1
0.004896640777587891,1
0.005597829818725586,1
0.004667997360229492,1
0.004147768020629883,2
0.004727602005004883,2
0.005717754364013672,2
0.004902362823486328,1
0.005057096481323242,1
0.0055408477783203125,4
0.005349874496459961,1
0.0063822269439697266,2
0.005354642868041992,3
0.004953861236572266,3
0.004808187484741211,3
0.005062580108642578,1
0.004910707473754883,2
0.004356861114501953,1
0.004934549331665039,1
0.0044879913330078125,1
0.004375934600830078,1
0.004599571228027344,3
0.005358695983886719,3
0.0050830841064453125,2
0.004978179931640625,1
0.0049436092376708984,1
0.00531005859375,2
0.005475759506225586,1
0.004926919937133789,1
0.004858255386352539,2
0.004751682281494141,4
0.00550532341003418,1
0.004670381546020508,3
0.0052149295806884766,4
0.005484342575073242,1
0.005417585372924805,2
0.005152702331542969,1
0.005377531051635742,1
0.004572153091430664,2
