exec_time,errors
0.008969783782958984,2
0.010374307632446289,2
0.00875091552734375,2
0.010355949401855469,1
0.009541988372802734,3
0.014063596725463867,5
0.01040029525756836,5
0.010586977005004883,2
0.0105438232421875,3
0.012432336807250977,3
0.011227607727050781,4
0.011757850646972656,5
0.011823415756225586,2
0.008515357971191406,2
0.010740518569946289,3
0.008382081985473633,3
0.008934974670410156,2
0.010001420974731445,4
0.010377645492553711,2
0.011775970458984375,4
0.008907079696655273,1
0.010342836380004883,3
0.011519432067871094,2
0.011596918106079102,7
0.007991313934326172,3
0.008253097534179688,1
0.008985757827758789,1
0.008577346801757812,2
0.008492231369018555,1
0.012041568756103516,5
0.011088371276855469,2
0.009192466735839844,3
0.009480476379394531,3
0.008348703384399414,3
0.009160280227661133,1
0.009624958038330078,5
0.009026527404785156,1
0.008234500885009766,2
0.00857686996459961,2
0.008984088897705078,1
0.010007143020629883,4
0.009362936019897461,1
0.010063886642456055,1
0.009792327880859375,2
0.010050296783447266,2
0.01083230972290039,2
0.008216381072998047,2
0.009057998657226562,1
0.008831262588500977,1
0.009732484817504883,3
